,0
2023-05-19,0.8027499837907617
2023-05-26,0.8023161650741487
2023-06-02,0.8035291557361433
2023-06-09,0.7926276311364888
2023-06-16,0.8001783971735983
2023-06-27,0.7890801126899452
2023-07-04,0.8055528543082677
2023-07-11,0.8052628055650438
2023-07-18,0.8030983815121083
2023-07-25,0.8118598844856914
2023-08-01,0.818365607840861
2023-08-08,0.8085221426102113
2023-08-15,0.787924860892703
2023-08-22,0.7690706447004676
2023-08-29,0.7708735674951578
2023-09-05,0.7782332643731127
2023-09-12,0.7771463266056062
2023-09-19,0.7652716754928739
2023-09-26,0.7558844319166373
2023-10-11,0.7544596039644161
2023-10-18,0.7347527325786364
2023-10-25,0.7242174406527929
2023-11-01,0.7408521684338693
2023-11-08,0.7519784364961735
2023-11-15,0.7602071461952888
2023-11-22,0.7572469224050892
2023-11-29,0.7555600397464386
2023-12-06,0.7449210518331562
2023-12-13,0.7337860183812707
2023-12-20,0.7165226888795269
2023-12-27,0.7016865189385502
2024-01-04,0.7190674653064567
2024-01-11,0.7052853434161336
2024-01-18,0.6791742133849727
2024-01-25,0.6866739783182513
2024-02-01,0.6486323547611155
2024-02-08,0.6967593630038879
2024-02-23,0.765841029716429
2024-03-01,0.7419031754774779
2024-03-08,0.7296435955928208
2024-03-15,0.7488892064342608
2024-03-22,0.7531440028500392
2024-03-29,0.7464084147844954
2024-04-09,0.7476689213427703
2024-04-16,0.7243145265481846
2024-04-23,0.7320763169877007
2024-04-30,0.7702078081207713
2024-05-10,0.7766902184103777
2024-05-17,0.779063928196993
2024-05-24,0.7587997823171069
2024-05-31,0.754977066782446
2024-06-07,0.7267326072057949
2024-06-17,0.7178730200279617
2024-06-24,0.692354739371198
2024-07-01,0.694864192244047
2024-07-08,0.6652396558556734
2024-07-15,0.661153386414043
2024-07-22,0.6569247198779831
2024-07-29,0.64693046241836
2024-08-05,0.6543212024359889
2024-08-12,0.6594402078532327
2024-08-19,0.6587322793186157
2024-08-26,0.6419849460738521
2024-09-02,0.6391345456575575
2024-09-09,0.6307424597901717
2024-09-18,0.6163212536968216
2024-09-25,0.6474716754356398
2024-10-09,0.6655189613704141
2024-10-16,0.6575046563944067
2024-10-23,0.6703639921598209
2024-10-30,0.6782890715005122
2024-11-06,0.6936197670287662
2024-11-13,0.711650819518164
2024-11-20,0.7030825784686854
2024-11-27,0.6886369679900457
2024-12-04,0.6999977478460955
2024-12-11,0.7140575782848925
2024-12-18,0.6968005757929066
2024-12-25,0.6754395017269015
2025-01-02,0.6554680026775419
2025-01-09,0.6511161149606783
2025-01-16,0.6525124368971893
2025-01-23,0.6480548438218597
2025-02-07,0.6723725945085228
2025-02-14,0.675568772555636
2025-02-21,0.680092808051496
2025-02-28,0.6774120169369765
2025-03-07,0.6854713722583968
2025-03-14,0.7001048865768901
2025-03-21,0.6976374322079237
2025-03-28,0.6915370500490228
2025-04-07,0.6569263106288086
2025-04-14,0.6681125134346853
2025-04-21,0.671497631046814
2025-04-28,0.6668339522506506
2025-05-08,0.6956006884680748
2025-05-15,0.6890620609305325
2025-05-22,0.6924200719844216
2025-05-29,0.6997467440986019
2025-06-06,0.70522546467983
2025-06-13,0.7003228231450054
2025-06-20,0.6924854533199633
2025-06-27,0.7103082580036286
2025-07-04,0.7154951079435674
2025-07-11,0.730361738335176
2025-07-18,0.7369025618741875
2025-07-25,0.7519036307323742
2025-08-01,0.7443139250231035
2025-08-08,0.7583633595543292
2025-08-15,0.7652447532920907
2025-08-22,0.7836677818697523
2025-08-29,0.7730416154719703
2025-09-05,0.7671382244080274
2025-09-12,0.7725985434286541
2025-09-19,0.7649172927203868
2025-09-26,0.7488462586863772
2025-10-13,0.7511036702875902
2025-10-20,0.7502670533711887
2025-10-27,0.7662845263004802
2025-11-03,0.7710093350348659
2025-11-10,0.7774011142213378
2025-11-17,0.7806555771453165
2025-11-24,0.7568089618193757
2025-12-01,0.7694768219935726
2025-12-08,0.765565125118152
2025-12-15,0.752317354311203
2025-12-22,0.7537719392037892
2025-12-29,0.7583663642637636
2026-01-07,0.7716458545378803
2026-01-14,0.7897164629755862
2026-01-21,0.8013882056959316
2026-01-28,0.795669398783206
2026-02-04,0.7948519087117707
2026-02-11,0.7977116809939998
2026-02-26,0.8048926479082197
2026-03-05,0.7817544168944693
2026-03-12,0.7974325004096071
2026-03-19,0.778480651085048
2026-03-26,0.7599424700646321
2026-04-02,0.756221423060333
2026-04-10,0.7731557612822111
2026-04-17,0.7841313835546645
2026-04-24,0.7755476028712149
2026-05-06,0.785310975259308
2026-05-13,0.7907093898299151
2026-05-20,0.7717068875153008
2026-05-27,0.7506588531723629
2026-06-03,0.7410058315074018
2026-06-10,0.71977410691508
2026-06-17,0.7217642868381883
2026-06-25,0.6940401440549125
2026-07-02,0.6945925652967065
2026-07-09,0.6789577909857468
2026-07-16,0.691806716746471
2026-07-23,0.6850396234097659
2026-07-30,0.6917477609023293
2026-08-06,0.7378541430653583
2026-08-13,0.7470824512731227
2026-08-20,0.7443126609487032
2026-08-27,0.7493216887720278
2026-09-03,0.7523631847773783
2026-09-10,0.7532584327311166
2026-09-17,0.7366374435311459
